stock_code,week_of,description_first,year_first,total_quantity,total_revenue_sum,count
22297,2010-10-18T00:00:00.000Z,Heart Ivory Trellis Small,2010,237,296.25,13
22297,2010-10-25T00:00:00.000Z,Heart Ivory Trellis Small,2010,355,443.75,23
22297,2010-11-08T00:00:00.000Z,Heart Ivory Trellis Small,2010,396,495.0,17
22299,2010-04-26T00:00:00.000Z,Pig Keyring With Light Sound,2010,288,314.4,3
22299,2010-06-07T00:00:00.000Z,Pig Keyring With Light Sound,2010,264,284.4,2
22299,2010-07-19T00:00:00.000Z,Pig Keyring With Light Sound,2010,240,254.4,1
22299,2010-09-20T00:00:00.000Z,Pig Keyring With Light Sound,2010,240,254.4,1
22299,2011-12-05T00:00:00.000Z,Pig Keyring With Light Sound,2011,433,168.87,9
22300,2011-10-31T00:00:00.000Z,Coffee Mug Dog Ball Design,2011,453,537.39,4
22301,2011-10-31T00:00:00.000Z,Coffee Mug Cat Bird Design,2011,453,537.39,4
22302,2010-06-07T00:00:00.000Z,Coffee Mug Pears Design,2010,397,662.4299999999998,12
22302,2010-07-12T00:00:00.000Z,Coffee Mug Pears Design,2010,330,491.58,2
22302,2010-07-26T00:00:00.000Z,Coffee Mug Pears Design,2010,405,600.75,2
22302,2011-10-31T00:00:00.000Z,Coffee Mug Pears Design,2011,438,499.14000000000004,2
22303,2011-10-31T00:00:00.000Z,Coffee Mug Apples Design,2011,438,499.14000000000004,2
22304,2010-06-07T00:00:00.000Z,Coffee Mug Blue Paisley Design,2010,223,335.37,3
22304,2010-07-12T00:00:00.000Z,Coffee Mug Blue Paisley Design,2010,324,476.28,1
22304,2011-10-31T00:00:00.000Z,Coffee Mug Blue Paisley Design,2011,450,529.74,2
22305,2010-06-07T00:00:00.000Z,Coffee Mug Pink Paisley Design,2010,331,494.13,3
22305,2010-07-12T00:00:00.000Z,Coffee Mug Pink Paisley Design,2010,324,476.28,1
22311,2010-11-29T00:00:00.000Z,Office Mug Warmer Black Silver,2010,261,675.55,10
22311,2011-10-31T00:00:00.000Z,Office Mug Warmer Black Silver,2011,212,551.8799999999999,6
22313,2011-10-17T00:00:00.000Z,Office Mug Warmer Pink,2011,257,656.15,2
22319,2011-12-05T00:00:00.000Z,Hairclips Forties Fabric Assorted,2011,624,118.56000000000002,11
22329,2010-08-16T00:00:00.000Z,Round Container Set Of 5 Retrospot,2010,202,304.49999999999994,8
22332,2010-04-26T00:00:00.000Z,Skulls Party Bag Sticker Set,2010,446,649.5,5
22332,2010-06-28T00:00:00.000Z,Skulls Party Bag Sticker Set,2010,601,876.4499999999999,7
22332,2010-09-13T00:00:00.000Z,Skulls Party Bag Sticker Set,2010,594,864.9,4
22333,2010-04-26T00:00:00.000Z,Retro Sport Party Bag Sticker Set,2010,454,662.6999999999999,6
22333,2010-05-24T00:00:00.000Z,Retro Sport Party Bag Sticker Set,2010,233,346.04999999999995,8
22333,2010-06-28T00:00:00.000Z,Retro Sport Party Bag Sticker Set,2010,664,970.8,6
22333,2010-09-13T00:00:00.000Z,Retro Spot Party Bag Sticker Set,2010,688,1000.8,7
22333,2010-11-01T00:00:00.000Z,Retrospot Party Bag Sticker Set,2010,418,612.9000000000001,7
22335,2009-11-30T00:00:00.000Z,Heart Decoration Painted Zinc,2009,427,248.75,12
22335,2010-10-25T00:00:00.000Z,Heart Decoration Painted Zinc,2010,397,229.25,8
22336,2011-09-19T00:00:00.000Z,Dove Decoration Painted Zinc,2011,396,75.24000000000001,5
22336,2011-09-26T00:00:00.000Z,Dove Decoration Painted Zinc,2011,524,99.56,8
22336,2011-10-03T00:00:00.000Z,Dove Decoration Painted Zinc,2011,384,72.96000000000001,4
22338,2011-09-26T00:00:00.000Z,Star Decoration Painted Zinc,2011,259,49.21,7
22338,2011-10-10T00:00:00.000Z,Star Decoration Painted Zinc,2011,217,41.230000000000004,4
22338,2011-10-24T00:00:00.000Z,Star Decoration Painted Zinc,2011,662,125.78,12
22338,2011-10-31T00:00:00.000Z,Star Decoration Painted Zinc,2011,267,50.730000000000004,9
22338,2011-11-07T00:00:00.000Z,Star Decoration Painted Zinc,2011,334,65.58000000000001,10
22338,2011-11-14T00:00:00.000Z,Star Decoration Painted Zinc,2011,354,69.38000000000001,15
22338,2011-11-21T00:00:00.000Z,Star Decoration Painted Zinc,2011,227,45.25,6
22338,2011-11-28T00:00:00.000Z,Star Decoration Painted Zinc,2011,394,98.76000000000002,12
22338,2011-12-05T00:00:00.000Z,Star Decoration Painted Zinc,2011,280,57.44000000000001,8
22339,2011-09-26T00:00:00.000Z,Christmas Tree Painted Zinc,2011,230,43.7,5
22339,2011-10-10T00:00:00.000Z,Christmas Tree Painted Zinc,2011,221,41.99000000000001,5
22343,2011-12-05T00:00:00.000Z,Party Pizza Dish Red Retrospot,2011,247,46.93000000000001,7
22344,2011-12-05T00:00:00.000Z,Party Pizza Dish Pink Polkadot,2011,222,42.18000000000001,5
22345,2011-12-05T00:00:00.000Z,Party Pizza Dish Blue Polkadot,2011,222,42.18000000000001,5
22346,2011-12-05T00:00:00.000Z,Party Pizza Dish Green Polkadot,2011,222,42.18000000000001,5
22347,2010-04-19T00:00:00.000Z,Pizza Slice Dish,2010,516,546.96,1
22347,2010-05-17T00:00:00.000Z,Pizza Slice Dish,2010,204,216.24,1
22347,2010-06-07T00:00:00.000Z,Pizza Slice Dish,2010,411,436.23,3
22347,2010-06-28T00:00:00.000Z,Pizza Slice Dish,2010,300,318.0,1
22348,2009-11-30T00:00:00.000Z,Tea Bag Plate Red Spotty,2009,445,340.80999999999995,19
22348,2009-12-07T00:00:00.000Z,Tea Bag Plate Red Spotty,2009,616,467.43999999999994,17
22348,2010-01-18T00:00:00.000Z,Tea Bag Plate Red Spotty,2010,353,262.60999999999996,7
22348,2010-02-15T00:00:00.000Z,Tea Bag Plate Red Spotty,2010,559,418.99,14
22348,2010-02-22T00:00:00.000Z,Tea Bag Plate Red Spotty,2010,437,334.01,11
22348,2010-04-12T00:00:00.000Z,Tea Bag Plate Red Spotty,2010,239,184.42999999999998,8
22348,2010-04-19T00:00:00.000Z,Tea Bag Plate Red Spotty,2010,219,167.42999999999998,6
22348,2010-07-19T00:00:00.000Z,Tea Bag Plate Red Spotty,2010,256,198.87999999999997,9
22348,2010-08-16T00:00:00.000Z,Tea Bag Plate Red Spotty,2010,344,254.95999999999998,5
22348,2010-09-20T00:00:00.000Z,Tea Bag Plate Red Spotty,2010,217,165.73,6
22348,2010-10-11T00:00:00.000Z,Tea Bag Plate Red Retrospot,2010,218,179.06000000000003,16
22348,2010-11-22T00:00:00.000Z,Tea Bag Plate Red Retrospot,2010,365,272.81,10
22348,2011-01-31T00:00:00.000Z,Tea Bag Plate Red Retrospot,2011,390,294.06,6
22349,2011-05-23T00:00:00.000Z,Dog Bowl Chasing Ball Design,2011,756,3160.08,1
22350,2009-12-07T00:00:00.000Z,Cat Bowl,2009,298,662.7,11
22350,2011-05-23T00:00:00.000Z,Illustrated Cat Bowl,2011,900,2419.3199999999997,2
22355,2009-12-07T00:00:00.000Z,Charlotte Bag Suki Design,2009,274,219.89999999999998,13
22355,2010-01-25T00:00:00.000Z,Charlotte Bag Suki Design,2010,295,224.75,11
22355,2010-02-08T00:00:00.000Z,Charlotte Bag Suki Design,2010,210,152.5,3
22355,2010-03-15T00:00:00.000Z,Charlotte Bag Suki Design,2010,202,152.2,10
22355,2010-03-29T00:00:00.000Z,Charlotte Bag Suki Design,2010,294,218.7,11
22355,2010-05-03T00:00:00.000Z,Charlotte Bag Suki Design,2010,324,242.89999999999998,12
22355,2010-05-24T00:00:00.000Z,Charlotte Bag Suki Design,2010,215,168.45,13
22355,2010-06-07T00:00:00.000Z,Charlotte Bag Suki Design,2010,438,325.5,13
22355,2010-06-28T00:00:00.000Z,Charlotte Bag Suki Design,2010,201,156.55,10
22355,2010-07-05T00:00:00.000Z,Charlotte Bag Suki Design,2010,294,223.89999999999998,12
22355,2010-08-23T00:00:00.000Z,Charlotte Bag Suki Design,2010,210,165.5,12
22355,2010-09-06T00:00:00.000Z,Charlotte Bag Suki Design,2010,278,210.3,13
22355,2010-09-27T00:00:00.000Z,Charlotte Bag Suki Design,2010,252,188.20000000000002,11
22355,2010-10-11T00:00:00.000Z,Charlotte Bag Suki Design,2010,242,192.70000000000002,18
22355,2010-10-25T00:00:00.000Z,Charlotte Bag Suki Design,2010,247,190.45,11
22355,2010-11-01T00:00:00.000Z,Charlotte Bag Suki Design,2010,275,220.74999999999997,15
22355,2010-11-29T00:00:00.000Z,Charlotte Bag Suki Design,2010,216,168.0,11
22355,2011-01-24T00:00:00.000Z,Charlotte Bag Suki Design,2011,260,202.8,8
22355,2011-02-14T00:00:00.000Z,Charlotte Bag Suki Design,2011,223,176.55,13
22355,2011-02-21T00:00:00.000Z,Charlotte Bag Suki Design,2011,230,169.5,5
22355,2011-03-14T00:00:00.000Z,Charlotte Bag Suki Design,2011,237,181.95,10
22355,2011-04-18T00:00:00.000Z,Charlotte Bag Suki Design,2011,216,170.6,13
22355,2011-05-09T00:00:00.000Z,Charlotte Bag Suki Design,2011,233,185.05,10
22355,2011-06-13T00:00:00.000Z,Charlotte Bag Suki Design,2011,292,222.2,14
22355,2011-07-25T00:00:00.000Z,Charlotte Bag Suki Design,2011,244,194.4,12
22355,2011-08-22T00:00:00.000Z,Charlotte Bag Suki Design,2011,224,177.4,16
22355,2011-09-12T00:00:00.000Z,Charlotte Bag Suki Design,2011,250,199.5,14
22355,2011-10-24T00:00:00.000Z,Charlotte Bag Suki Design,2011,274,223.02000000000004,18
22356,2009-11-30T00:00:00.000Z,Charlotte Bag Pink White Spots,2009,262,209.7,19
22356,2010-03-15T00:00:00.000Z,Charlotte Bag Pink White Spots,2010,203,159.54999999999998,12
22356,2010-04-26T00:00:00.000Z,Charlotte Bag Pink White Spots,2010,202,171.7,19
22356,2010-06-07T00:00:00.000Z,Charlotte Bag Pink With White Spots,2010,344,258.6,12
22356,2010-06-14T00:00:00.000Z,Charlotte Bag Pink With White Spots,2010,258,219.3,18
22356,2010-06-28T00:00:00.000Z,Charlotte Bag Pink With White Spots,2010,202,170.4,13
22356,2010-07-12T00:00:00.000Z,Charlotte Bag Pink With White Spots,2010,327,245.45000000000002,11
22356,2011-03-21T00:00:00.000Z,Charlotte Bag Pink Polkadot,2011,246,183.1,8
22357,2010-09-27T00:00:00.000Z,Kings Choice Biscuit Tin,2010,720,3278.24,5
22359,2010-09-27T00:00:00.000Z,Glass Jar Kings Choice,2010,716,2267.0799999999995,3
22364,2010-09-27T00:00:00.000Z,Glass Jar Digestive Biscuits,2010,723,2287.7299999999996,5
22365,2010-07-12T00:00:00.000Z,Doormat Respectable House,2010,306,1418.94,3
22365,2010-07-26T00:00:00.000Z,Doormat Respectable House,2010,307,1426.43,4
22365,2011-09-12T00:00:00.000Z,Doormat Respectable House,2011,220,1007.6,2
22366,2010-07-12T00:00:00.000Z,Doormat Airmail,2010,305,1411.45,3
22366,2010-07-26T00:00:00.000Z,Doormat Airmail,2010,306,1418.94,5
22367,2010-02-22T00:00:00.000Z,Childs Apron Spaceboy Design,2010,202,359.09999999999997,17
22367,2010-11-01T00:00:00.000Z,Childrens Apron Spaceboy Design,2010,242,441.9000000000001,26
22378,2010-12-13T00:00:00.000Z,Wall Tidy Retrospot,2010,255,235.5,7
22378,2011-01-03T00:00:00.000Z,Wall Tidy Retrospot,2011,200,182.5,5
22379,2010-02-22T00:00:00.000Z,Recycling Bag Retrospot,2010,224,440.4,20
22379,2010-03-15T00:00:00.000Z,Recycling Bag Retrospot,2010,519,954.9,12
22379,2010-03-29T00:00:00.000Z,Recycling Bag Retrospot,2010,203,401.29999999999995,15
22379,2010-05-03T00:00:00.000Z,Recycling Bag Retrospot,2010,233,444.3,13
22379,2010-08-09T00:00:00.000Z,Recycling Bag Retrospot,2010,202,367.70000000000005,11
22379,2010-09-20T00:00:00.000Z,Recycling Bag Retrospot,2010,376,714.6,15
22379,2010-10-04T00:00:00.000Z,Recycling Bag Retrospot,2010,247,468.7,10
22379,2010-10-11T00:00:00.000Z,Recycling Bag Retrospot,2010,210,416.00000000000006,19
22379,2010-11-08T00:00:00.000Z,Recycling Bag Retrospot,2010,602,1126.6999999999998,10
22379,2010-11-29T00:00:00.000Z,Recycling Bag Retrospot,2010,234,455.40000000000003,16
22379,2011-01-03T00:00:00.000Z,Recycling Bag Retrospot,2011,623,1158.3,6
22379,2011-01-31T00:00:00.000Z,Recycling Bag Retrospot,2011,325,657.5,10
22379,2011-06-20T00:00:00.000Z,Recycling Bag Retrospot,2011,227,426.7,6
22379,2011-07-04T00:00:00.000Z,Recycling Bag Retrospot,2011,269,514.9,8
22379,2011-09-19T00:00:00.000Z,Recycling Bag Retrospot,2011,245,464.5,6
22379,2011-10-03T00:00:00.000Z,Recycling Bag Retrospot,2011,735,1370.5300000000002,7
22380,2010-01-25T00:00:00.000Z,Toy Tidy Spaceboy,2010,209,413.9,12
22380,2010-03-08T00:00:00.000Z,Toy Tidy Spaceboy,2010,227,426.70000000000005,9
22380,2010-05-17T00:00:00.000Z,Toy Tidy Spaceboy,2010,216,331.6,4
22381,2010-03-08T00:00:00.000Z,Toy Tidy Pink Retrospot,2010,270,517.0,15
22381,2010-04-26T00:00:00.000Z,Toy Tidy Pink Retrospot,2010,247,457.70000000000005,19
22381,2010-05-17T00:00:00.000Z,Toy Tidy Pink Retrospot,2010,247,396.7,7
22381,2010-09-20T00:00:00.000Z,Toy Tidy Pink Polkadot,2010,200,382.49999999999994,13
22381,2010-10-04T00:00:00.000Z,Toy Tidy Pink Polkadot,2010,238,449.8,6
22381,2010-11-08T00:00:00.000Z,Toy Tidy Pink Polkadot,2010,439,821.9,11
22381,2011-05-23T00:00:00.000Z,Toy Tidy Pink Polkadot,2011,218,407.8,5
22381,2011-10-03T00:00:00.000Z,Toy Tidy Pink Polkadot,2011,527,981.7,7
22382,2010-01-25T00:00:00.000Z,Lunchbag Spaceboy Design,2010,348,534.2,20
22382,2010-02-08T00:00:00.000Z,Lunchbag Spaceboy Design,2010,312,494.80000000000007,21
22382,2010-02-15T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,298,471.7,23
22382,2010-03-15T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,251,394.15,22
22382,2010-03-29T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,267,418.55,19
22382,2010-04-05T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,242,379.29999999999995,17
22382,2010-05-03T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,281,439.6499999999999,20
22382,2010-07-19T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,334,529.1,28
22382,2010-07-26T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,294,465.09999999999997,24
22382,2010-08-02T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,399,618.3499999999999,17
22382,2010-08-09T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,220,317.0,17
22382,2010-09-27T00:00:00.000Z,Lunch Bag Spaceboy Design,2010,243,380.95,19
22382,2011-06-13T00:00:00.000Z,Lunch Bag Spaceboy Design,2011,202,313.29999999999995,14
22382,2011-07-04T00:00:00.000Z,Lunch Bag Spaceboy Design,2011,322,481.29999999999995,15
22382,2011-08-01T00:00:00.000Z,Lunch Bag Spaceboy Design,2011,454,693.1,21
22382,2011-08-22T00:00:00.000Z,Lunch Bag Spaceboy Design,2011,202,333.3,27
22382,2011-09-12T00:00:00.000Z,Lunch Bag Spaceboy Design,2011,208,343.2,27
22382,2011-10-03T00:00:00.000Z,Lunch Bag Spaceboy Design,2011,219,361.35,29
22382,2011-11-07T00:00:00.000Z,Lunch Bag Spaceboy Design,2011,374,597.0999999999999,33
22382,2011-11-14T00:00:00.000Z,Lunch Bag Spaceboy Design,2011,205,338.24999999999994,32
22382,2011-11-21T00:00:00.000Z,Lunch Bag Spaceboy Design,2011,225,371.25000000000006,37
22383,2010-01-25T00:00:00.000Z,Lunchbag Suki Design,2010,211,328.15,13
22383,2010-02-22T00:00:00.000Z,Lunch Bag Suki Design,2010,269,423.84999999999997,19
22383,2010-03-15T00:00:00.000Z,Lunch Bag Suki Design,2010,323,490.95,17
22383,2010-04-05T00:00:00.000Z,Lunch Bag Suki Design,2010,277,417.04999999999995,10
22383,2010-04-26T00:00:00.000Z,Lunch Bag Suki Design,2010,305,483.24999999999994,22
22383,2010-05-10T00:00:00.000Z,Lunch Bag Suki Design,2010,211,348.15,19
22383,2010-05-24T00:00:00.000Z,Lunch Bag Suki Design,2010,338,537.6999999999999,28
22383,2010-05-31T00:00:00.000Z,Lunch Bag Suki Design,2010,204,316.6,16
22383,2010-06-21T00:00:00.000Z,Lunch Bag Suki Design,2010,309,489.85,24
22383,2010-06-28T00:00:00.000Z,Lunch Bag Suki Design,2010,217,358.05,24
22383,2010-07-19T00:00:00.000Z,Lunch Bag Suki Design,2010,483,756.9499999999999,27
22383,2010-07-26T00:00:00.000Z,Lunch Bag Suki Design,2010,396,633.4,29
22383,2010-08-02T00:00:00.000Z,Lunch Bag Suki Design,2010,475,743.75,23
22383,2010-08-16T00:00:00.000Z,Lunch Bag Suki Design,2010,365,602.25,35
22383,2010-09-06T00:00:00.000Z,Lunch Bag Suki Design,2010,330,524.5,20
22383,2010-09-27T00:00:00.000Z,Lunch Bag Suki Design,2010,388,600.1999999999999,26
22383,2010-10-11T00:00:00.000Z,Lunch Bag Suki Design,2010,315,499.74999999999994,33
22383,2010-11-22T00:00:00.000Z,Lunch Bag Suki Design,2010,296,468.4,26
22383,2011-01-24T00:00:00.000Z,Lunch Bag Suki Design,2011,221,344.65,12
22383,2011-01-31T00:00:00.000Z,Lunch Bag Suki Design,2011,227,354.55,14
22383,2011-02-14T00:00:00.000Z,Lunch Bag Suki Design,2011,224,349.59999999999997,15
22383,2011-03-28T00:00:00.000Z,Lunch Bag Suki Design,2011,287,453.55,21
22383,2011-05-02T00:00:00.000Z,Lunch Bag Suki Design,2011,269,423.84999999999997,23
22383,2011-05-09T00:00:00.000Z,Lunch Bag Suki Design,2011,339,539.3499999999999,29
22383,2011-05-16T00:00:00.000Z,Lunch Bag Suki Design,2011,217,358.05,24
22383,2011-05-23T00:00:00.000Z,Lunch Bag Suki Design,2011,283,446.95,26
22383,2011-07-04T00:00:00.000Z,Lunch Bag Suki Design,2011,434,666.0999999999999,25
22383,2011-07-18T00:00:00.000Z,Lunch Bag Suki Design,2011,398,636.6999999999999,27
22383,2011-07-25T00:00:00.000Z,Lunch Bag Suki Design,2011,286,451.90000000000003,22
22383,2011-08-01T00:00:00.000Z,Lunch Bag Suki Design,2011,280,431.9999999999999,19
22383,2011-08-08T00:00:00.000Z,Lunch Bag Suki Design,2011,405,648.2499999999999,36
22383,2011-08-15T00:00:00.000Z,Lunch Bag Suki Design,2011,299,473.34999999999997,22
22383,2011-08-22T00:00:00.000Z,Lunch Bag Suki Design,2011,286,471.90000000000003,32
22383,2011-08-29T00:00:00.000Z,Lunch Bag Suki Design,2011,231,361.15,17
22383,2011-09-12T00:00:00.000Z,Lunch Bag Suki Design,2011,238,392.70000000000005,29
22383,2011-10-31T00:00:00.000Z,Lunch Bag Suki Design,2011,207,328.98999999999995,16
22383,2011-11-07T00:00:00.000Z,Lunch Bag Suki Design,2011,206,342.37999999999994,28
22384,2010-02-15T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,428,646.1999999999999,18
22384,2010-03-29T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,225,349.24999999999994,18
22384,2010-04-05T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,305,463.25,12
22384,2010-04-26T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,326,537.9,32
22384,2010-05-03T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,303,473.95,18
22384,2010-05-31T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,250,392.5,24
22384,2010-06-07T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,439,684.35,28
22384,2010-06-14T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,200,329.99999999999994,25
22384,2010-06-21T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,266,418.8999999999999,22
22384,2010-06-28T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,224,369.59999999999997,26
22384,2010-07-05T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,206,339.90000000000003,27
22384,2010-07-12T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,250,408.5,28
22384,2010-07-19T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,422,656.3,24
22384,2010-07-26T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,278,458.7,32
22384,2010-08-02T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,303,479.95,18
22384,2010-08-09T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,350,485.5,24
22384,2010-08-16T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,316,501.40000000000003,24
22384,2010-08-30T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,220,342.99999999999994,15
22384,2010-09-06T00:00:00.000Z,Lunch Bag Pink Retrospot,2010,284,448.59999999999997,22
22384,2010-10-11T00:00:00.000Z,Lunch Bag Pink Polkadot,2010,250,392.49999999999994,27
22384,2011-01-24T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,241,377.65,16
22384,2011-03-28T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,207,341.55000000000007,21
22384,2011-05-09T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,411,638.15,22
22384,2011-06-06T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,219,361.35,27
22384,2011-06-20T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,263,413.95,23
22384,2011-06-27T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,231,361.15,19
22384,2011-07-11T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,219,361.34999999999997,29
22384,2011-07-18T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,366,571.9,22
22384,2011-07-25T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,409,634.85,26
22384,2011-08-01T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,239,374.35,13
22384,2011-08-08T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,266,438.90000000000003,26
22384,2011-08-15T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,248,399.20000000000005,20
22384,2011-08-22T00:00:00.000Z,Lunch Bag Pink Polkadot,2011,252,415.80000000000007,34
22385,2010-02-15T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,301,526.9499999999999,16
22385,2010-02-22T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,349,617.55,21
22385,2010-04-26T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,284,458.8,12
22385,2010-05-10T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,213,385.35,14
22385,2010-05-17T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,360,596.0,11
22385,2010-05-24T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,225,378.74999999999994,8
22385,2010-06-28T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,280,485.99999999999994,12
22385,2010-08-30T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,409,701.5500000000002,16
22385,2010-09-06T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,338,569.1,9
22385,2010-09-13T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,283,491.84999999999997,10
22385,2010-09-27T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,272,500.4,18
22385,2010-10-11T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,374,639.3,11
22385,2010-11-08T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,211,381.44999999999993,15
22385,2010-11-15T00:00:00.000Z,Jumbo Bag Spaceboy Design,2010,260,447.0,12
22385,2011-01-03T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,339,571.05,9
22385,2011-03-07T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,369,629.5500000000001,9
22385,2011-03-14T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,569,950.55,9
22385,2011-05-23T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,363,668.04,10
22385,2011-06-20T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,226,412.08000000000004,6
22385,2011-07-04T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,297,559.76,12
22385,2011-08-22T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,286,536.8800000000001,14
22385,2011-08-29T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,358,651.8399999999999,9
22385,2011-09-12T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,537,1000.9599999999997,17
22385,2011-11-28T00:00:00.000Z,Jumbo Bag Spaceboy Design,2011,302,566.41,14
22386,2010-02-01T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,325,573.75,16
22386,2010-02-08T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,227,412.6499999999999,20
22386,2010-02-15T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,501,856.9499999999999,17
22386,2010-02-22T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,529,935.55,28
22386,2010-03-01T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,271,498.45000000000005,20
22386,2010-03-22T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,426,770.7,25
22386,2010-03-29T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,230,389.4,13
22386,2010-04-26T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,325,556.75,23
22386,2010-05-03T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,526,893.7,18
22386,2010-05-10T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,257,471.15,20
22386,2010-05-17T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,510,804.5000000000001,16
22386,2010-05-24T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,247,451.65,18
22386,2010-05-31T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,225,408.75000000000006,16
22386,2010-06-07T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,422,750.9,25
22386,2010-06-14T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,249,455.54999999999995,20
22386,2010-06-21T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,308,570.6,17
22386,2010-06-28T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,364,679.8,22
22386,2010-07-05T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,324,571.8,15
22386,2010-07-12T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,238,434.1,21
22386,2010-07-19T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,715,1244.25,26
22386,2010-08-02T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,341,622.9499999999999,22
22386,2010-08-09T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,348,618.6,22
22386,2010-08-16T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,360,641.9999999999999,20
22386,2010-08-23T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,307,598.65,26
22386,2010-08-30T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,582,999.9,17
22386,2010-09-06T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,590,1030.5,25
22386,2010-09-13T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,279,514.05,17
22386,2010-09-20T00:00:00.000Z,Jumbo Bag Pink With White Spots,2010,252,461.4,23
22386,2010-09-27T00:00:00.000Z,Jumbo Bag Pink Polkadot,2010,462,840.9,23
